timestamp,outdoor_temperature_C,earth_skin_temperature_C,solar_radiation_W_m2,wind_speed_m_s,humidity_percent,Q_solar_W,Q_wall_W,Q_window_W,Q_roof_W,Q_floor_W,Q_infiltration_W,Q_total_loss_W,Q_internal_W,Q_net_W,indoor_temperature_C
2016-01-20 16:00:00,-15.04,-3.58,68.22,1.31,50.48,171.9144,145.954108377089,143.62295644059057,188.32547773438378,106.14804567053912,224.53055523545655,808.5811434580589,450.0,-186.66674345805893,-0.8381847471099879
2016-01-20 17:00:00,-16.72,-3.58,0.0,1.04,35.17,0.0,162.68710601907782,160.0886977491313,209.9161668208071,104.37807031691631,250.27199748114188,887.3420383870744,450.0,-437.34203838707435,-0.9471154779305611
2016-01-20 18:00:00,-18.12,-3.58,0.0,0.75,34.85,0.0,175.91231483358948,173.10267598245994,226.98073455256997,100.23119008154,270.61718345257896,946.8440989027383,450.0,-496.8440989027383,-1.0708666521761603
2016-01-20 19:00:00,-19.04,-3.58,0.0,0.55,35.58,0.0,184.0687764892872,181.1288641460643,237.50506685819335,95.52011089646616,283.1647909483471,981.3876093383581,450.0,-531.3876093383581,-1.2032217325331813
2016-01-20 20:00:00,-19.43,-3.58,0.0,0.29,36.09,0.0,186.70799031275783,183.72592493606555,240.91046057869187,90.48148990632302,287.2248626500491,989.0507283838874,450.0,-539.0507283838874,-1.3374855001069015
2016-01-20 21:00:00,-20.17,-3.58,0.0,0.27,38.75,0.0,192.91291544852902,189.83174615892247,248.9167133898914,85.37020716834415,296.77029649511536,1013.8018786608022,450.0,-563.8018786608022,-1.4779141470008388
2016-01-20 22:00:00,-21.35,-3.58,0.0,0.66,41.38,0.0,203.56187794079742,200.31062539823156,262.6571347526846,80.024233852106,313.15227770590195,1059.7061496497217,450.0,-609.7061496497217,-1.629776375274353
2016-01-20 23:00:00,-22.57,-3.58,0.0,0.95,45.44,0.0,214.5034636565881,211.07745413723453,276.7751296485477,74.24299592059013,329.98441996787653,1106.583463330837,450.0,-656.583463330837,-1.793314545007832
2016-01-21 00:00:00,-23.43,-3.58,0.0,1.18,49.44,0.0,221.63774634497238,218.09778938632107,285.9805381877226,68.01726697625355,340.9595440739485,1134.692884969218,450.0,-684.6928849692181,-1.963854053678005
2016-01-21 01:00:00,-24.19,-3.58,0.0,1.38,51.93,0.0,227.6759491523991,224.03955113892573,293.771668160082,61.52500430136146,350.24849828052044,1157.2606710332889,450.0,-707.2606710332889,-2.1400146214122184
2016-01-21 02:00:00,-25.12,-3.58,0.0,1.64,55.46,0.0,235.39798556231574,231.63825261616486,303.7354589169864,54.81875372279002,362.12780158993763,1187.7182524081948,450.0,-737.7182524081948,-2.3237613946949116
2016-01-21 03:00:00,-26.18,-3.58,0.0,1.87,58.35,0.0,244.37398102156126,240.4708851414753,315.3172406962064,47.82370414678681,375.9361504378396,1223.9219614438693,450.0,-773.9219614438693,-2.516525587154174
2016-01-21 04:00:00,-27.21,-3.58,0.0,2.05,62.93,0.0,252.95029729369287,248.91022208148593,326.38331397848395,40.485370751096276,389.1296471873896,1257.8588512921485,450.0,-807.8588512921485,-2.7177425920313416
2016-01-21 05:00:00,-28.09,-3.58,0.0,2.12,66.84,0.0,259.9034849068909,255.75235467232406,335.35505443575966,32.825247530944786,399.8261811377332,1283.6623226836527,450.0,-833.6623226836527,-2.9253865825391396
2016-01-21 06:00:00,-28.96,-3.58,0.0,2.19,68.71,0.0,266.6884009018697,262.4289032480055,344.1096729960044,24.92045561644103,410.2638520777151,1308.411284840036,450.0,-858.4112848400359,-3.1391949073622216
2016-01-21 07:00:00,-29.29,-3.58,63.72,2.22,68.85,160.5744,267.87862299405793,263.60011533378884,345.64542383312545,16.780993871451976,412.0948469718231,1306.0000030042472,450.0,-695.4256030042473,-3.312407661951215
2016-01-21 08:00:00,-27.77,-3.58,246.25,2.14,64.84,620.55,250.53401354404255,246.53253076753174,323.26556829421,10.186963489857193,385.41252309990784,1215.9315991955493,450.0,-145.38159919554937,-3.3486185048572397
2016-01-21 09:00:00,-23.62,-3.58,466.23,2.2,68.67,1174.8996,207.65210638332704,204.33552547103903,267.93478150101737,8.808454159917499,319.44453815305764,1008.1754056683585,450.0,616.7241943316415,-3.195008260913994
2016-01-21 10:00:00,-19.83,-3.58,526.17,1.94,74.36,1325.9484,170.4023514686524,167.68071672998693,219.87119516009327,14.656237239687952,262.14085382121283,834.7513544196333,450.0,941.1970455803666,-2.960580117670896
2016-01-21 11:00:00,-15.81,-3.58,676.58,0.98,63.71,1704.9816,131.62443344124188,129.5221524138774,169.8358106186108,23.580674141080376,202.48629827369493,657.0493688885053,450.0,1497.9322311114947,-2.5874834602893095
2016-01-21 12:00:00,-11.71,-3.58,591.17,0.89,43.76,1489.7484,93.44749273460033,91.95496672028376,120.57587078574132,37.78407792553801,143.75626463937692,487.5186728055403,450.0,1452.2297271944597,-2.2257701292633905
2016-01-21 13:00:00,-10.81,-3.58,565.6,1.82,44.61,1425.3120000000001,87.93349455557562,86.52903709702504,113.46112524799693,51.554130251490236,135.27372799501578,474.75151514710365,450.0,1400.5604848528965,-1.8769262867274628
2016-01-21 14:00:00,-10.91,-3.58,404.17,2.17,44.61,1018.5084,92.53127539069553,91.05338302978718,119.39366994934137,64.83425446389245,142.34678880323392,510.1593716369505,450.0,958.3490283630497,-1.63822602268292
2016-01-21 15:00:00,-11.64,-3.58,207.8,1.92,51.8,523.6560000000001,102.45426215561496,100.81788169135618,132.19736039584316,73.92132658476055,157.61195504415346,567.0027858717283,450.0,406.65321412827177,-1.536939094106614
2016-01-21 16:00:00,-13.68,-3.58,53.0,1.39,53.79,133.56,124.38876825706124,122.40205393140532,160.49958762572126,77.77721517607924,191.35521097943027,676.4228359696973,450.0,-92.86283596969736,-1.5600688545695154
2016-01-21 17:00:00,-15.78,-3.58,0.0,1.2,42.11,0.0,145.66341498146232,143.3369059459393,187.95039427003772,76.89668912259499,224.08336296215168,777.930767282186,450.0,-327.930767282186,-1.641748032428434
2016-01-21 18:00:00,-17.07,-3.58,0.0,0.92,42.02,0.0,158.04098105728946,155.51677983312138,203.92124339746766,73.7872473172072,243.1245658057797,834.3908174108653,450.0,-384.39081741086534,-1.7374899666264536
2016-01-21 19:00:00,-17.93,-3.58,0.0,0.7,43.33,0.0,165.8697418757001,163.22050113640532,214.02274131067642,70.1424509256688,255.1680501099136,868.4234853583641,450.0,-418.42348535836413,-1.841708569120453
2016-01-21 20:00:00,-19.06,-3.58,0.0,0.67,46.57,0.0,176.37744545436308,173.56037762326582,227.580895434234,66.17495654106963,271.3327236843722,915.0263987373046,450.0,-465.0263987373046,-1.9575347669680987
2016-01-21 21:00:00,-20.26,-3.58,0.0,0.78,50.37,0.0,187.48329799611025,184.48884954896158,241.91084481920427,61.76557300921444,288.4175681282099,964.0661335017005,450.0,-514.0661335017005,-2.085575510133258
2016-01-21 22:00:00,-21.43,-3.58,0.0,1.01,55.34,0.0,198.15672124055976,194.99179885785676,255.6828280399778,56.89119437285804,304.837178881116,1010.5597213923684,450.0,-560.5597213923684,-2.2251966184654135
2016-01-21 23:00:00,-22.49,-3.58,0.0,1.27,60.19,0.0,207.5847227594189,204.2692180858686,267.84783599941363,51.57596321428218,319.3408776075745,1050.6186176665578,450.0,-600.6186176665578,-2.374795374642963
2016-01-22 00:00:00,-23.52,-3.58,0.0,1.53,65.3,0.0,216.60320888410843,213.1436626235989,279.4844437438495,45.88089332393685,333.21459256822624,1088.32680114372,450.0,-638.3268011437201,-2.533786276151962
2016-01-22 01:00:00,-24.6,-3.58,0.0,1.77,69.81,0.0,226.03766599526742,222.42743433638825,291.65778139346975,39.828274176835656,347.7282223458869,1127.6793782478478,450.0,-677.6793782478478,-2.7025788994424635
2016-01-22 02:00:00,-25.76,-3.58,0.0,2.0,75.17,0.0,236.19120682255328,232.41880469362,304.7589571551953,33.402513621224834,363.34806467102584,1170.119546963619,450.0,-720.1195469636191,-2.881942284719184
2016-01-22 03:00:00,-26.83,-3.58,0.0,2.12,80.16,0.0,245.31454008495172,241.3964217700306,316.5308498019725,26.574335092069692,377.3830727004811,1207.1992194495056,450.0,-757.1992194495056,-3.070541269293359
2016-01-22 04:00:00,-27.83,-3.58,0.0,2.21,84.81,0.0,253.62621484747913,249.57534400552294,327.2554545276008,19.394566851728673,390.16945446196746,1240.021034694299,450.0,-790.021034694299,-3.267315329683843
2016-01-22 05:00:00,-28.75,-3.58,0.0,2.3,88.89,0.0,261.03465860781,256.8654614767869,336.81461477287445,11.903581932035776,401.56633810871006,1268.184654898217,450.0,-818.1846548982171,-3.4711042284893123
2016-01-22 06:00:00,-29.58,-3.58,0.0,2.38,92.18,0.0,267.4493202940312,263.1776693768277,345.09149193648904,4.145549370613767,411.4344231257739,1291.2984541037356,450.0,-841.2984541037356,-3.6806501842856507
2016-01-22 07:00:00,-29.84,-3.58,61.45,2.43,89.91,154.854,267.96615179646034,263.68624614240065,345.75836278161574,-3.831648394874424,412.2294981359529,1285.8086104615552,450.0,-680.9546104615551,-3.850258584261975
2016-01-22 08:00:00,-28.09,-3.58,235.62,2.33,83.23,593.7624000000001,248.30243387068782,244.3365934706393,320.38614740801563,-10.288464725007595,381.979541125766,1184.7162511501012,450.0,-140.95385115010117,-3.8853665882269754
2016-01-22 09:00:00,-23.39,-3.58,431.77,2.54,78.52,1088.0604,199.797838798493,196.6067047906721,257.80037205126087,-11.624990117330372,307.36181515608394,949.9417406791795,450.0,588.1186593208206,-3.7388812523893717
2016-01-22 10:00:00,-19.49,-3.58,590.12,2.28,84.1,1487.1024,161.3483021183813,158.7712769759151,208.18869996841872,-6.048444918547114,248.21242967234724,770.4722638165151,450.0,1166.6301361834849,-3.44830348447012
2016-01-22 11:00:00,-14.95,-3.58,635.25,1.83,66.17,1600.83,117.81888220118726,115.93710087654118,152.0224235096123,5.013550108447842,181.248334370326,572.0402910661146,450.0,1478.7897089338853,-3.0799747404092983
2016-01-22 12:00:00,-11.35,-3.58,692.05,0.76,43.57,1743.966,84.71490536591256,83.36185461667426,109.30815995285101,19.03544436510809,130.32236605073408,426.74273035128,450.0,1767.22326964872,-2.6398045637761083
2016-01-22 13:00:00,-9.98,-3.58,604.2,0.6,38.88,1522.584,75.1900921978303,73.98916999713683,97.01823533095927,35.79226764107505,115.66973576219056,397.659500929192,450.0,1574.924499070808,-2.2475310990442106
2016-01-22 14:00:00,-9.56,-3.58,423.15,1.61,38.48,1066.338,74.90607241099374,73.70968652163437,96.65176286480697,50.72571264328246,115.2328099288217,411.2260443695393,450.0,1105.1119556304607,-1.972275938553934
2016-01-22 15:00:00,-10.27,-3.58,242.07,1.84,49.83,610.0164,84.99864106251216,83.64105853937633,109.67426585563494,61.204391856429545,130.75885484989163,470.2772121638446,450.0,589.7391878361555,-1.8253869704560015
2016-01-22 16:00:00,-12.4,-3.58,73.05,1.58,48.28,184.08599999999998,108.32220143947926,106.5920993378035,139.76879830353806,66.7963029178129,166.63898196476612,588.1183839633999,450.0,45.967616036600134,-1.8139376114430574
2016-01-22 17:00:00,-14.43,-3.58,0.0,1.42,33.91,0.0,129.2340105125562,127.16990887665398,166.7514333096222,67.23216817127118,198.80895754383567,689.1964784139393,450.0,-239.1964784139393,-1.8735153444673793
2016-01-22 18:00:00,-15.88,-3.58,0.0,1.09,32.65,0.0,143.47695259171158,141.1853653277688,185.12918849051812,64.96410550717286,220.7197877957452,755.4753997129166,450.0,-305.47539971291656,-1.949601463837829
2016-01-22 19:00:00,-16.94,-3.58,0.0,0.82,34.03,0.0,153.55578169674692,151.1032172445147,198.13396326057827,62.0675856525185,236.2246962922579,801.0852441466163,450.0,-351.08524414661633,-2.03704783045343
